year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,3,10,1830,-5,1930,-20,MQ,N630MQ,3944,JFK,BWI,39,184,18,30
2013,3,10,1849,-11,2012,-16,9E,N8525B,4091,JFK,BWI,38,184,18,49
2013,3,10,2339,99,25,91,EV,N12157,5670,EWR,BWI,34,169,23,39
2013,3,11,816,-4,936,-8,9E,N812AY,4051,JFK,BWI,41,184,8,16
2013,3,11,1926,51,2035,45,MQ,N634MQ,3944,JFK,BWI,44,184,19,26
2013,3,11,2020,81,2128,61,9E,N813AY,4091,JFK,BWI,44,184,20,20
2013,3,11,2220,26,2311,18,EV,N11137,5670,EWR,BWI,34,169,22,20
2013,3,11,NA,NA,NA,NA,9E,,4135,JFK,BWI,NA,184,NA,NA
2013,3,12,819,-1,942,-2,9E,N8894A,4051,JFK,BWI,46,184,8,19
2013,3,12,1839,176,1955,165,9E,N8894A,4135,JFK,BWI,39,184,18,39
2013,3,12,2203,183,2258,150,9E,N8694A,4091,JFK,BWI,35,184,22,3
2013,3,12,2313,79,13,80,EV,N12122,5670,EWR,BWI,37,169,23,13
2013,3,12,NA,NA,NA,NA,MQ,N613MQ,3944,JFK,BWI,NA,184,NA,NA
2013,3,13,815,-5,921,-23,9E,N8960A,4051,JFK,BWI,39,184,8,15
2013,3,13,1542,-1,1723,13,9E,N8960A,4135,JFK,BWI,41,184,15,42
2013,3,13,1639,-7,1734,-17,EV,N13903,4316,EWR,BWI,35,169,16,39
2013,3,13,1830,-5,1934,-16,MQ,N694MQ,3944,JFK,BWI,38,184,18,30
2013,3,13,1856,-4,2009,-19,9E,N8751D,4091,JFK,BWI,36,184,18,56
2013,3,13,2230,36,2320,27,EV,N17159,5670,EWR,BWI,33,169,22,30
2013,3,14,815,-5,939,-5,9E,N8751D,4051,JFK,BWI,38,184,8,15
2013,3,14,1544,1,1709,-1,9E,N8604C,4135,JFK,BWI,36,184,15,44
2013,3,14,1829,-6,1931,-19,MQ,N679MQ,3944,JFK,BWI,34,184,18,29
2013,3,14,1855,-5,2010,-18,9E,N8506C,4091,JFK,BWI,36,184,18,55
2013,3,14,2241,47,2329,36,EV,N11164,5670,EWR,BWI,34,169,22,41
2013,3,15,818,-2,933,-11,9E,N8965E,4051,JFK,BWI,40,184,8,18
2013,3,15,1536,-7,1654,-16,9E,N8965E,4135,JFK,BWI,38,184,15,36
2013,3,15,1829,-6,1929,-21,MQ,N645MQ,3944,JFK,BWI,36,184,18,29
2013,3,15,1857,-3,1959,-29,9E,N8938A,4091,JFK,BWI,34,184,18,57
2013,3,15,2225,31,2320,27,EV,N14105,5670,EWR,BWI,33,169,22,25
2013,3,16,753,-8,854,-14,EV,N11192,4198,EWR,BWI,38,169,7,53
2013,3,16,814,-6,915,-27,9E,N8758D,4051,JFK,BWI,39,184,8,14
2013,3,16,1543,-2,1700,-10,9E,N8972E,4135,JFK,BWI,41,184,15,43
2013,3,16,1832,-3,1957,7,MQ,N640MQ,3944,JFK,BWI,39,184,18,32
2013,3,16,1903,3,2039,13,9E,N8416B,4091,JFK,BWI,40,184,19,3
2013,3,17,812,-8,921,-23,9E,N8942A,4051,JFK,BWI,41,184,8,12
2013,3,17,1545,2,1707,-3,9E,N8942A,4135,JFK,BWI,37,184,15,45
2013,3,17,1827,-8,1923,-27,MQ,N619MQ,3944,JFK,BWI,38,184,18,27
2013,3,17,1903,3,2006,-22,9E,N8560F,4091,JFK,BWI,39,184,19,3
2013,3,17,2302,62,2355,61,EV,N14125,5670,EWR,BWI,37,169,23,2
2013,3,18,24,150,155,182,EV,N24128,5670,EWR,BWI,39,169,0,24
2013,3,18,818,-2,941,-3,9E,N8492C,4051,JFK,BWI,42,184,8,18
2013,3,18,1651,68,1815,65,9E,N8492C,4135,JFK,BWI,36,184,16,51
2013,3,18,2042,103,2328,181,9E,N8560F,4091,JFK,BWI,42,184,20,42
2013,3,18,NA,NA,NA,NA,MQ,N662MQ,3944,JFK,BWI,NA,184,NA,NA
2013,3,19,815,-5,929,-15,9E,N8891A,4051,JFK,BWI,47,184,8,15
2013,3,19,1538,-5,1658,-12,9E,N8891A,4135,JFK,BWI,40,184,15,38
2013,3,19,1832,-3,1928,-22,MQ,N693MQ,3944,JFK,BWI,39,184,18,32
2013,3,19,2037,97,2157,89,9E,N8577D,4091,JFK,BWI,36,184,20,37
2013,3,19,2148,-6,2302,9,EV,N21197,5670,EWR,BWI,42,169,21,48
2013,3,20,815,-5,930,-14,9E,N8577D,4051,JFK,BWI,40,184,8,15
2013,3,20,1547,4,1727,17,9E,N8560F,4135,JFK,BWI,39,184,15,47
2013,3,20,1643,-3,1735,-16,EV,N13958,4316,EWR,BWI,35,169,16,43
2013,3,20,1832,-3,1926,-24,MQ,N625MQ,3944,JFK,BWI,36,184,18,32
2013,3,20,1850,-10,1959,-29,9E,N825AY,4091,JFK,BWI,38,184,18,50
2013,3,20,2150,-4,2250,-3,EV,N14158,5670,EWR,BWI,36,169,21,50
2013,3,21,811,-9,932,-12,9E,N8775A,4051,JFK,BWI,43,184,8,11
2013,3,21,1535,-8,1704,-6,9E,N8577D,4135,JFK,BWI,34,184,15,35
2013,3,21,1829,-6,1925,-25,MQ,N660MQ,3944,JFK,BWI,36,184,18,29
2013,3,21,1852,-8,1946,-42,9E,N825AY,4091,JFK,BWI,35,184,18,52
2013,3,21,2159,5,2258,5,EV,N11189,5670,EWR,BWI,32,169,21,59
2013,3,22,815,-5,928,-16,9E,N601XJ,4051,JFK,BWI,39,184,8,15
2013,3,22,1605,22,1735,25,9E,N601XJ,4135,JFK,BWI,39,184,16,5
2013,3,22,1829,-6,1924,-26,MQ,N617MQ,3944,JFK,BWI,35,184,18,29
2013,3,22,2007,67,2107,39,9E,N819AY,4091,JFK,BWI,38,184,20,7
2013,3,22,2250,56,2341,48,EV,N17138,5670,EWR,BWI,32,169,22,50
2013,3,23,756,-5,858,-10,EV,N14186,4198,EWR,BWI,41,169,7,56
2013,3,23,910,50,1017,35,9E,N8986B,4051,JFK,BWI,37,184,9,10
2013,3,23,1551,6,1735,25,9E,N8986B,4135,JFK,BWI,40,184,15,51
2013,3,23,1828,-7,1956,6,MQ,N612MQ,3944,JFK,BWI,36,184,18,28
2013,3,23,1854,-6,2036,10,9E,N8883E,4091,JFK,BWI,39,184,18,54
2013,3,24,812,-8,919,-25,9E,N805AY,4051,JFK,BWI,33,184,8,12
2013,3,24,1611,28,1729,19,9E,N805AY,4135,JFK,BWI,39,184,16,11
2013,3,24,1822,-13,1924,-26,MQ,N610MQ,3944,JFK,BWI,36,184,18,22
2013,3,24,1900,0,2030,2,9E,N8698A,4091,JFK,BWI,43,184,19,0
2013,3,24,2159,-1,2300,6,EV,N21130,5670,EWR,BWI,38,169,21,59
2013,3,25,844,24,1039,55,9E,N800AY,4051,JFK,BWI,56,184,8,44
2013,3,25,1630,47,1731,21,9E,N8432A,4135,JFK,BWI,39,184,16,30
2013,3,25,1832,-3,1942,-8,MQ,N687MQ,3944,JFK,BWI,36,184,18,32
2013,3,25,NA,NA,NA,NA,EV,N34111,5670,EWR,BWI,NA,169,NA,NA
2013,3,25,NA,NA,NA,NA,9E,,4091,JFK,BWI,NA,184,NA,NA
2013,3,26,1009,109,1115,91,9E,N826AY,4051,JFK,BWI,35,184,10,9
2013,3,26,1539,-4,1644,-26,9E,N826AY,4135,JFK,BWI,37,184,15,39
2013,3,26,1829,-6,1923,-27,MQ,N688MQ,3944,JFK,BWI,36,184,18,29
2013,3,26,1917,17,2031,3,9E,N8891A,4091,JFK,BWI,36,184,19,17
2013,3,26,2154,0,2244,-9,EV,N16149,5670,EWR,BWI,34,169,21,54
2013,3,27,816,-4,928,-16,9E,N8505Q,4051,JFK,BWI,47,184,8,16
2013,3,27,1543,0,1657,-13,9E,N8505Q,4135,JFK,BWI,34,184,15,43
2013,3,27,1645,-1,1742,-9,EV,N26545,4316,EWR,BWI,37,169,16,45
2013,3,27,1829,-6,1942,-8,MQ,N621MQ,3944,JFK,BWI,37,184,18,29
2013,3,27,1855,-5,2019,-9,9E,N8623A,4091,JFK,BWI,37,184,18,55
2013,3,27,2208,14,2316,23,EV,N14991,5670,EWR,BWI,35,169,22,8
2013,3,28,817,-3,921,-23,9E,N8587E,4051,JFK,BWI,39,184,8,17
2013,3,28,1551,8,1710,0,9E,N8587E,4135,JFK,BWI,34,184,15,51
2013,3,28,1828,-7,1914,-36,MQ,N637MQ,3944,JFK,BWI,35,184,18,28
2013,3,28,1905,5,2014,-14,9E,N8694A,4091,JFK,BWI,40,184,19,5
2013,3,28,2255,61,2348,55,EV,N13133,5670,EWR,BWI,34,169,22,55
2013,3,29,811,-9,928,-16,9E,N8694A,4051,JFK,BWI,37,184,8,11
2013,3,29,1540,-3,1709,-1,9E,N8694A,4135,JFK,BWI,37,184,15,40
2013,3,29,1825,-10,1918,-32,MQ,N698MQ,3944,JFK,BWI,38,184,18,25
2013,3,29,1846,-14,1948,-40,9E,N8532G,4091,JFK,BWI,36,184,18,46
2013,3,29,2147,-7,2242,-11,EV,N14188,5670,EWR,BWI,32,169,21,47
2013,3,30,754,-7,852,-16,EV,N33182,4198,EWR,BWI,31,169,7,54
2013,3,30,811,-9,908,-34,9E,N8604C,4051,JFK,BWI,34,184,8,11
2013,3,30,1542,-3,1646,-24,9E,N8623A,4135,JFK,BWI,41,184,15,42
2013,3,30,1827,-8,1918,-32,MQ,N650MQ,3944,JFK,BWI,36,184,18,27
2013,3,30,1851,-9,1945,-41,9E,N833AY,4091,JFK,BWI,34,184,18,51
2013,3,31,1627,44,1746,36,9E,N8659B,4135,JFK,BWI,44,184,16,27
2013,3,31,1827,-8,1929,-21,MQ,N624MQ,3944,JFK,BWI,40,184,18,27
2013,3,31,1855,-5,2024,-4,9E,N8598B,4091,JFK,BWI,49,184,18,55
2013,3,31,2306,66,2350,56,EV,N12122,5670,EWR,BWI,32,169,23,6
2013,3,1,554,-6,651,-8,US,N755US,2161,LGA,DCA,42,214,5,54
2013,3,1,628,-5,743,-2,EV,N14993,4241,EWR,DCA,45,199,6,28
2013,3,1,652,-8,805,-2,US,N711UW,2163,LGA,DCA,42,214,6,52
2013,3,1,754,-6,907,-10,US,N756US,2165,LGA,DCA,48,214,7,54
2013,3,1,818,-7,927,-18,MQ,N825MQ,4418,JFK,DCA,53,213,8,18
2013,3,1,837,-8,938,-37,9E,N937XJ,3405,JFK,DCA,41,213,8,37
2013,3,1,853,-7,1024,2,US,N751UW,2167,LGA,DCA,45,214,8,53
2013,3,1,955,-5,1112,-9,US,N755US,2169,LGA,DCA,43,214,9,55
2013,3,1,1050,-10,1156,-18,US,N711UW,2171,LGA,DCA,42,214,10,50
2013,3,1,1126,26,1232,17,MQ,N504MQ,3792,JFK,DCA,49,213,11,26
2013,3,1,1152,-8,1254,-15,US,N756US,2173,LGA,DCA,41,214,11,52
2013,3,1,1154,-6,1304,-11,MQ,N825MQ,4425,JFK,DCA,55,213,11,54
2013,3,1,1251,-9,1357,-10,US,N751UW,2175,LGA,DCA,44,214,12,51
2013,3,1,1255,-5,1417,13,EV,N11107,4129,EWR,DCA,52,199,12,55
2013,3,1,1353,-7,1453,-16,US,N755US,2177,LGA,DCA,39,214,13,53
2013,3,1,1454,-2,1556,-7,EV,N14993,4372,EWR,DCA,39,199,14,54
2013,3,1,1454,-6,1559,-20,US,N711UW,2179,LGA,DCA,42,214,14,54
2013,3,1,1513,8,1629,-8,9E,N920XJ,3393,JFK,DCA,49,213,15,13
2013,3,1,1526,1,1654,-1,MQ,N528MQ,3823,JFK,DCA,48,213,15,26
2013,3,1,1551,-9,1707,-10,US,N756US,2181,LGA,DCA,44,214,15,51
2013,3,1,1643,13,1744,7,EV,N11107,4299,EWR,DCA,41,199,16,43
2013,3,1,1656,-4,1805,-12,US,N751UW,2183,LGA,DCA,42,214,16,56
2013,3,1,1725,20,1833,3,MQ,N837MQ,4410,JFK,DCA,42,213,17,25
2013,3,1,1752,-8,1858,-15,US,N755US,2185,LGA,DCA,42,214,17,52
2013,3,1,1851,-9,1951,-24,US,N711UW,2187,LGA,DCA,38,214,18,51
2013,3,1,1942,-1,2050,-3,EV,N16919,4312,EWR,DCA,41,199,19,42
2013,3,1,1951,-9,2108,-9,US,N756US,2189,LGA,DCA,41,214,19,51
2013,3,1,2045,-15,2218,3,US,N751UW,2191,LGA,DCA,41,214,20,45
2013,3,1,2113,28,2224,8,9E,N922XJ,3395,JFK,DCA,40,213,21,13
2013,3,1,2114,-11,2218,-22,MQ,N837MQ,4449,JFK,DCA,45,213,21,14
2013,3,1,2120,-9,2222,-9,EV,N13914,4350,EWR,DCA,40,199,21,20
2013,3,1,2204,279,2301,266,EV,N13969,4373,EWR,DCA,38,199,22,4
2013,3,1,NA,NA,NA,NA,EV,N16559,4636,EWR,DCA,NA,199,NA,NA
2013,3,2,820,-5,942,-3,MQ,N817MQ,4418,JFK,DCA,50,213,8,20
2013,3,2,834,-6,953,-18,9E,N922XJ,3330,JFK,DCA,43,213,8,34
2013,3,2,906,6,1010,-13,US,N944UW,2167,LGA,DCA,43,214,9,6
2013,3,2,1026,57,1130,46,EV,N11547,4636,EWR,DCA,40,199,10,26
2013,3,2,1055,-5,1206,-9,US,N953UW,2171,LGA,DCA,44,214,10,55
2013,3,2,1056,-4,1212,-3,MQ,N512MQ,3792,JFK,DCA,50,213,10,56
2013,3,2,1156,-4,1325,10,MQ,N817MQ,4425,JFK,DCA,61,213,11,56
2013,3,2,1257,-3,1403,-5,US,N944UW,2175,LGA,DCA,46,214,12,57
2013,3,2,1304,-1,1406,0,EV,N21144,4129,EWR,DCA,41,199,13,4
2013,3,2,1455,-5,1609,-26,9E,N922XJ,3393,JFK,DCA,42,213,14,55
2013,3,2,1525,0,1638,-17,MQ,N525MQ,3823,JFK,DCA,48,213,15,25
2013,3,2,1605,45,1706,39,EV,N12922,4372,EWR,DCA,38,199,16,5
2013,3,2,1658,-7,1819,-11,MQ,N837MQ,4410,JFK,DCA,41,213,16,58
2013,3,2,1820,56,1919,45,EV,N16981,4373,EWR,DCA,35,199,18,20
2013,3,2,2033,-12,2130,-46,9E,N906XJ,3395,JFK,DCA,42,213,20,33
2013,3,2,2121,-4,2307,27,MQ,N837MQ,4449,JFK,DCA,46,213,21,21
2013,3,2,NA,NA,NA,NA,EV,N12967,4337,EWR,DCA,NA,199,NA,NA
2013,3,3,819,-6,923,-22,MQ,N826MQ,4418,JFK,DCA,47,213,8,19
2013,3,3,832,-8,946,-28,9E,N909XJ,3330,JFK,DCA,39,213,8,32
2013,3,3,919,-10,1031,-13,EV,N10575,4636,EWR,DCA,48,199,9,19
2013,3,3,920,20,1032,10,US,N709UW,2167,LGA,DCA,45,214,9,20
2013,3,3,1056,-4,1156,-19,MQ,N503MQ,3792,JFK,DCA,45,213,10,56
2013,3,3,1102,2,1204,-11,US,N955UW,2171,LGA,DCA,42,214,11,2
2013,3,3,1153,-7,1252,-18,US,N944UW,2173,LGA,DCA,42,214,11,53
2013,3,3,1300,0,1415,8,US,N751UW,2175,LGA,DCA,46,214,13,0
2013,3,3,1308,3,1424,18,EV,N17138,4129,EWR,DCA,48,199,13,8
2013,3,3,1354,-6,1453,-16,US,N762US,2177,LGA,DCA,38,214,13,54
2013,3,3,1355,115,1509,114,MQ,N803MQ,4425,JFK,DCA,51,213,13,55
2013,3,3,1454,-6,1559,-21,US,N955UW,2179,LGA,DCA,43,214,14,54
2013,3,3,1458,-2,1604,-34,9E,N936XJ,3393,JFK,DCA,40,213,14,58
2013,3,3,1521,27,1617,18,EV,N16981,4372,EWR,DCA,44,199,15,21
2013,3,3,1527,2,1646,-9,MQ,N512MQ,3823,JFK,DCA,59,213,15,27
2013,3,3,1600,0,1725,8,US,N944UW,2181,LGA,DCA,43,214,16,0
2013,3,3,1659,-6,1757,-33,MQ,N817MQ,4410,JFK,DCA,40,213,16,59
2013,3,3,1659,-1,1821,4,US,N751UW,2183,LGA,DCA,48,214,16,59
2013,3,3,1722,-3,1823,-10,EV,N16918,4373,EWR,DCA,47,199,17,22
2013,3,3,1757,-3,1905,-8,US,N762US,2185,LGA,DCA,41,214,17,57
2013,3,3,1759,89,1915,98,EV,N16149,4299,EWR,DCA,41,199,17,59
2013,3,3,1855,-5,1953,-23,US,N955UW,2187,LGA,DCA,42,214,18,55
2013,3,3,1955,-5,2117,0,US,N944UW,2189,LGA,DCA,43,214,19,55
2013,3,3,2000,16,2128,35,EV,N12967,4312,EWR,DCA,51,199,20,0
2013,3,3,2056,-4,2206,-9,US,N751UW,2191,LGA,DCA,40,214,20,56
2013,3,3,2122,-3,2229,-11,MQ,N817MQ,4449,JFK,DCA,45,213,21,22
2013,3,3,2129,0,2244,13,EV,N22971,4350,EWR,DCA,37,199,21,29
2013,3,3,2221,96,2319,60,9E,N601LR,3395,JFK,DCA,41,213,22,21
2013,3,4,558,-2,700,1,US,N717UW,2161,LGA,DCA,39,214,5,58
2013,3,4,652,-8,752,-15,US,N752US,2163,LGA,DCA,45,214,6,52
2013,3,4,658,25,812,27,EV,N12967,4241,EWR,DCA,41,199,6,58
2013,3,4,756,-4,906,-11,US,N746UW,2165,LGA,DCA,45,214,7,56
2013,3,4,819,-6,931,-14,MQ,N837MQ,4418,JFK,DCA,53,213,8,19
2013,3,4,831,-9,941,-33,9E,N601LR,3330,JFK,DCA,43,213,8,31
2013,3,4,854,-6,1014,-8,US,N745VJ,2167,LGA,DCA,42,214,8,54
2013,3,4,924,-5,1027,-17,EV,N16918,4636,EWR,DCA,40,199,9,24
2013,3,4,952,-8,1122,1,US,N717UW,2169,LGA,DCA,42,214,9,52
2013,3,4,1052,-8,1153,-22,MQ,N514MQ,3792,JFK,DCA,44,213,10,52
2013,3,4,1056,-4,1216,2,US,N752US,2171,LGA,DCA,44,214,10,56
2013,3,4,1156,-4,1307,-8,MQ,N837MQ,4425,JFK,DCA,50,213,11,56
2013,3,4,1215,15,1342,33,US,N746UW,2173,LGA,DCA,42,214,12,15
2013,3,4,1253,-7,1419,12,US,N745VJ,2175,LGA,DCA,45,214,12,53
2013,3,4,1338,38,1446,42,EV,N14148,4129,EWR,DCA,50,199,13,38
2013,3,4,1355,-5,1512,3,US,N717UW,2177,LGA,DCA,47,214,13,55
2013,3,4,1452,-8,1609,-29,9E,N927XJ,3393,JFK,DCA,43,213,14,52
2013,3,4,1453,-7,1607,-12,US,N752US,2179,LGA,DCA,47,214,14,53
2013,3,4,1522,-3,1634,-21,MQ,N503MQ,3823,JFK,DCA,50,213,15,22
2013,3,4,1553,57,1702,59,EV,N22909,4372,EWR,DCA,48,199,15,53
2013,3,4,1558,-2,1741,24,US,N746UW,2181,LGA,DCA,46,214,15,58
2013,3,4,1655,-5,1840,23,US,N745VJ,2183,LGA,DCA,51,214,16,55
2013,3,4,1658,-7,1820,-10,MQ,N834MQ,4410,JFK,DCA,53,213,16,58
2013,3,4,1718,48,1820,43,EV,N14148,4299,EWR,DCA,40,199,17,18
2013,3,4,1724,-1,1900,25,EV,N16919,4373,EWR,DCA,49,199,17,24
2013,3,4,1755,-5,1934,21,US,N717UW,2185,LGA,DCA,41,214,17,55
2013,3,4,1855,-5,2012,-3,US,N752US,2187,LGA,DCA,41,214,18,55
2013,3,4,1947,4,2046,-7,EV,N14902,4312,EWR,DCA,40,199,19,47
2013,3,4,2002,2,2127,10,US,N746UW,2189,LGA,DCA,43,214,20,2
2013,3,4,2046,1,2150,-29,9E,N903XJ,3395,JFK,DCA,42,213,20,46
2013,3,4,2114,-11,2217,-23,MQ,N834MQ,4449,JFK,DCA,50,213,21,14
2013,3,4,2116,16,2211,-4,US,N745VJ,2191,LGA,DCA,38,214,21,16
2013,3,4,2120,-9,2222,-9,EV,N14950,4350,EWR,DCA,38,199,21,20
2013,3,5,554,-6,647,-12,US,N713UW,2161,LGA,DCA,40,214,5,54
2013,3,5,629,-4,741,-4,EV,N11107,4241,EWR,DCA,45,199,6,29
2013,3,5,652,-8,754,-13,US,N717UW,2163,LGA,DCA,44,214,6,52
2013,3,5,756,-4,904,-13,US,N751UW,2165,LGA,DCA,45,214,7,56
2013,3,5,819,-6,929,-16,MQ,N835MQ,4418,JFK,DCA,51,213,8,19
2013,3,5,833,-7,936,-38,9E,N935XJ,3330,JFK,DCA,43,213,8,33
2013,3,5,853,-7,1017,-5,US,N705UW,2167,LGA,DCA,42,214,8,53
2013,3,5,957,-3,1114,-7,US,N713UW,2169,LGA,DCA,42,214,9,57
2013,3,5,1038,69,1142,58,EV,N16919,4636,EWR,DCA,39,199,10,38
2013,3,5,1053,-7,1206,-8,US,N717UW,2171,LGA,DCA,43,214,10,53
2013,3,5,1153,-7,1309,-6,MQ,N817MQ,4425,JFK,DCA,52,213,11,53
2013,3,5,1156,-4,1305,-4,US,N751UW,2173,LGA,DCA,44,214,11,56
2013,3,5,1226,86,1338,83,MQ,N3AEMQ,3792,JFK,DCA,46,213,12,26
2013,3,5,1252,-8,1412,5,US,N705UW,2175,LGA,DCA,54,214,12,52
2013,3,5,1255,-5,1415,11,EV,N17108,4129,EWR,DCA,47,199,12,55
2013,3,5,1356,-4,1508,-1,US,N713UW,2177,LGA,DCA,51,214,13,56
2013,3,5,1449,-7,1605,2,EV,N13553,4372,EWR,DCA,43,199,14,49
2013,3,5,1456,-4,1617,-2,US,N717UW,2179,LGA,DCA,42,214,14,56
2013,3,5,1504,4,1623,-15,9E,N916XJ,3393,JFK,DCA,42,213,15,4
2013,3,5,1524,-1,1643,-12,MQ,N530MQ,3823,JFK,DCA,50,213,15,24
2013,3,5,1605,5,1721,4,US,N751UW,2181,LGA,DCA,43,214,16,5
2013,3,5,1627,-3,1729,-8,EV,N17108,4299,EWR,DCA,42,199,16,27
2013,3,5,1657,-3,1809,-8,US,N705UW,2183,LGA,DCA,44,214,16,57
2013,3,5,1658,-7,1759,-31,MQ,N846MQ,4410,JFK,DCA,42,213,16,58
2013,3,5,1752,-8,1907,-6,US,N713UW,2185,LGA,DCA,44,214,17,52
2013,3,5,1806,41,1916,41,EV,N14923,4373,EWR,DCA,40,199,18,6
2013,3,5,1854,-6,2002,-13,US,N717UW,2187,LGA,DCA,44,214,18,54
2013,3,5,1941,-2,2046,-7,EV,N14950,4312,EWR,DCA,42,199,19,41
2013,3,5,1955,-5,2104,-13,US,N751UW,2189,LGA,DCA,43,214,19,55
2013,3,5,NA,NA,NA,NA,EV,N14573,4350,EWR,DCA,NA,199,NA,NA
2013,3,5,NA,NA,NA,NA,9E,,3395,JFK,DCA,NA,213,NA,NA
2013,3,5,NA,NA,NA,NA,US,,2191,LGA,DCA,NA,214,NA,NA
2013,3,5,NA,NA,NA,NA,MQ,N811MQ,4449,JFK,DCA,NA,213,NA,NA
2013,3,6,817,-8,944,-1,MQ,N821MQ,4418,JFK,DCA,53,213,8,17
2013,3,6,1056,-4,1158,-17,MQ,N530MQ,3792,JFK,DCA,45,213,10,56
2013,3,6,1215,15,1347,32,MQ,N821MQ,4425,JFK,DCA,50,213,12,15
2013,3,6,1525,0,1630,-25,MQ,N516MQ,3823,JFK,DCA,45,213,15,25
2013,3,6,1658,-7,1827,-3,MQ,N803MQ,4410,JFK,DCA,58,213,16,58
2013,3,6,1708,8,1826,9,US,N714US,2183,LGA,DCA,57,214,17,8
2013,3,6,1755,-5,1855,-18,US,N730US,2185,LGA,DCA,43,214,17,55
2013,3,6,2111,11,2206,-9,US,N714US,2191,LGA,DCA,37,214,21,11
2013,3,6,2122,-7,2226,-5,EV,N15986,4350,EWR,DCA,41,199,21,22
2013,3,6,2123,-2,2241,1,MQ,N846MQ,4449,JFK,DCA,44,213,21,23
2013,3,6,NA,NA,NA,NA,EV,N12201,4299,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,EV,N15555,4312,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,EV,N13949,4636,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,EV,N12967,4372,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,EV,N13949,4373,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,EV,N12201,4129,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,EV,N11164,4241,EWR,DCA,NA,199,NA,NA
2013,3,6,NA,NA,NA,NA,9E,,3393,JFK,DCA,NA,213,NA,NA
2013,3,6,NA,NA,NA,NA,9E,,3395,JFK,DCA,NA,213,NA,NA
2013,3,6,NA,NA,NA,NA,9E,,3330,JFK,DCA,NA,213,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2161,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2163,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2165,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2167,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2169,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2171,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2173,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2175,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2177,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2179,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2181,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2187,LGA,DCA,NA,214,NA,NA
2013,3,6,NA,NA,NA,NA,US,,2189,LGA,DCA,NA,214,NA,NA
2013,3,7,18,169,130,179,EV,N13538,4350,EWR,DCA,39,199,0,18
2013,3,7,555,-5,710,11,US,N730US,2161,LGA,DCA,42,214,5,55
2013,3,7,656,-4,746,-21,US,N721UW,2163,LGA,DCA,36,214,6,56
2013,3,7,739,66,848,63,EV,N13553,4241,EWR,DCA,38,199,7,39
2013,3,7,753,-7,855,-22,US,N714US,2165,LGA,DCA,46,214,7,53
2013,3,7,818,-7,947,2,MQ,N834MQ,4418,JFK,DCA,46,213,8,18
2013,3,7,833,-7,942,-32,9E,N905XJ,3330,JFK,DCA,39,213,8,33
2013,3,7,852,-8,1014,-8,US,N758US,2167,LGA,DCA,40,214,8,52
2013,3,7,926,-3,1105,21,EV,N21197,4636,EWR,DCA,45,199,9,26
2013,3,7,956,-4,1058,-23,US,N730US,2169,LGA,DCA,41,214,9,56
2013,3,7,1055,-5,1204,-11,MQ,N516MQ,3792,JFK,DCA,45,213,10,55
2013,3,7,1102,2,1224,10,US,N721UW,2171,LGA,DCA,43,214,11,2
2013,3,7,1157,-3,1310,-5,MQ,N834MQ,4425,JFK,DCA,46,213,11,57
2013,3,7,1207,7,1332,23,US,N714US,2173,LGA,DCA,42,214,12,7
2013,3,7,1300,0,1405,-2,US,N758US,2175,LGA,DCA,50,214,13,0
2013,3,7,1401,1,1456,-13,US,N730US,2177,LGA,DCA,42,214,14,1
2013,3,7,1435,95,1531,87,EV,N12567,4129,EWR,DCA,40,199,14,35
2013,3,7,1457,-3,1606,-32,9E,N903XJ,3393,JFK,DCA,43,213,14,57
2013,3,7,1522,-3,1654,-1,MQ,N532MQ,3823,JFK,DCA,49,213,15,22
2013,3,7,1558,58,1722,63,US,N721UW,2179,LGA,DCA,41,214,15,58
2013,3,7,1644,44,1746,29,US,N714US,2181,LGA,DCA,41,214,16,44
2013,3,7,1709,39,1820,43,EV,N14573,4299,EWR,DCA,40,199,17,9
2013,3,7,1723,-2,1838,3,EV,N14977,4373,EWR,DCA,41,199,17,23
